dnt,Temp,Pressure,Humidnity,IAQ
09-Oct-2023 08:34:24,37.89,100503,56.33,93.2
09-Oct-2023 08:34:28,37.89,100502,56.35,93.19
09-Oct-2023 08:34:31,37.89,100502,56.33,93.19
09-Oct-2023 08:34:38,38.22,100505,56.06,93.19
09-Oct-2023 08:34:41,38.03,100502,56.06,93.32
09-Oct-2023 08:34:45,37.98,100504,56.12,93.29
09-Oct-2023 08:34:48,37.97,100503,56.15,93.28
09-Oct-2023 08:34:52,37.95,100503,56.17,93.27
09-Oct-2023 08:34:55,37.93,100504,56.21,93.25
09-Oct-2023 08:34:58,37.93,100504,56.26,93.23
09-Oct-2023 08:35:02,37.95,100505,56.25,93.22
09-Oct-2023 08:35:05,37.93,100503,56.26,93.23
09-Oct-2023 08:35:09,37.92,100505,56.28,93.22
09-Oct-2023 08:35:16,38.22,100505,56.03,93.22
09-Oct-2023 08:35:19,38.02,100505,56.04,93.34
09-Oct-2023 08:35:23,37.97,100503,56.12,93.3
09-Oct-2023 08:35:26,37.96,100503,56.15,93.28
09-Oct-2023 08:35:29,37.95,100503,56.18,93.26
09-Oct-2023 08:35:33,37.95,100505,56.19,93.26
09-Oct-2023 08:35:36,37.95,100505,56.18,93.26
09-Oct-2023 08:35:39,37.94,100505,56.21,93.26
09-Oct-2023 08:35:43,37.91,100505,56.23,93.24
09-Oct-2023 08:35:46,37.89,100506,56.26,93.24
09-Oct-2023 08:35:53,38.2,100506,56.02,93.21
09-Oct-2023 08:35:57,38.01,100506,56.04,93.33
09-Oct-2023 08:36:00,37.96,100505,56.09,93.3
09-Oct-2023 08:36:04,37.94,100506,56.13,93.29
09-Oct-2023 08:36:07,37.91,100507,56.2,93.27
09-Oct-2023 08:36:10,37.9,100505,56.24,93.24
09-Oct-2023 08:36:14,37.89,100506,56.28,93.23
09-Oct-2023 08:36:17,37.92,100506,56.29,93.22
09-Oct-2023 08:36:21,37.93,100506,56.27,93.23
09-Oct-2023 08:36:24,37.93,100507,56.23,93.24
09-Oct-2023 08:36:31,38.23,100509,55.97,93.24
09-Oct-2023 08:36:34,38.02,100509,55.98,93.35
09-Oct-2023 08:36:38,37.97,100508,56.04,93.32
09-Oct-2023 08:36:41,37.96,100507,56.11,93.3
09-Oct-2023 08:36:45,37.94,100508,56.12,93.29
09-Oct-2023 08:36:48,37.94,100508,56.14,93.27
09-Oct-2023 08:36:51,37.95,100508,56.17,93.27
09-Oct-2023 08:36:55,37.95,100509,56.16,93.28
09-Oct-2023 08:36:58,37.95,100509,56.17,93.27
09-Oct-2023 08:37:02,37.95,100510,56.15,93.27
09-Oct-2023 08:37:09,38.24,100510,55.9,93.28
09-Oct-2023 08:37:12,38.04,100509,55.92,93.38
09-Oct-2023 08:37:15,38,100510,56.01,93.35
09-Oct-2023 08:37:19,37.98,100508,56.06,93.32
09-Oct-2023 08:37:22,37.98,100509,56.09,93.3
09-Oct-2023 08:37:26,37.99,100511,56.11,93.29
09-Oct-2023 08:37:29,37.99,100509,56.09,93.29
09-Oct-2023 08:37:32,37.99,100509,56.09,93.29
09-Oct-2023 08:37:36,38,100510,56.09,93.29
09-Oct-2023 08:37:39,38,100510,56.08,93.3
09-Oct-2023 08:37:46,38.33,100510,55.78,93.3
09-Oct-2023 08:37:50,38.15,100510,55.77,93.43
09-Oct-2023 08:37:53,38.11,100511,55.82,93.42
09-Oct-2023 08:37:57,38.09,100511,55.85,93.4
09-Oct-2023 08:38:00,38.07,100511,55.88,93.39
09-Oct-2023 08:38:03,38.06,100510,55.89,93.39
09-Oct-2023 08:38:07,38.03,100512,55.93,93.37
09-Oct-2023 08:38:10,38.01,100513,55.96,93.36
09-Oct-2023 08:38:14,38.02,100511,55.99,93.35
09-Oct-2023 08:38:17,38.01,100511,55.99,93.34
09-Oct-2023 08:38:24,38.27,100513,55.77,93.33
09-Oct-2023 08:38:27,38.06,100513,55.86,93.43
09-Oct-2023 08:38:31,37.99,100513,55.95,93.37
09-Oct-2023 08:38:34,37.99,100514,56.02,93.33
09-Oct-2023 08:38:38,37.99,100514,56.06,93.32
09-Oct-2023 08:38:41,38,100514,56.05,93.31
09-Oct-2023 08:38:44,37.99,100514,56.07,93.32
09-Oct-2023 08:38:48,37.98,100514,56.06,93.32
09-Oct-2023 08:38:51,37.96,100513,56.08,93.31
09-Oct-2023 08:38:55,37.94,100514,56.12,93.3
09-Oct-2023 08:39:02,38.22,100515,55.93,93.28
09-Oct-2023 08:39:05,38.03,100514,55.95,93.37
09-Oct-2023 08:39:08,38.01,100515,56,93.34
09-Oct-2023 08:39:12,37.99,100515,56,93.33
09-Oct-2023 08:39:15,37.98,100515,56.05,93.32
09-Oct-2023 08:39:19,37.98,100515,56.06,93.32
09-Oct-2023 08:39:22,37.98,100515,56.05,93.3
09-Oct-2023 08:39:25,37.98,100516,56.05,93.31
09-Oct-2023 08:39:29,37.99,100516,56.06,93.32
09-Oct-2023 08:39:32,37.99,100516,56.04,93.32
09-Oct-2023 08:39:39,38.28,100515,55.77,93.32
09-Oct-2023 08:39:43,38.08,100517,55.81,93.43
09-Oct-2023 08:39:46,38,100516,55.9,93.4
09-Oct-2023 08:39:50,37.97,100515,55.98,93.36
09-Oct-2023 08:39:53,37.97,100516,56.03,93.33
09-Oct-2023 08:39:56,37.99,100517,56.06,93.31
09-Oct-2023 08:40:00,38.01,100516,56.05,93.31
09-Oct-2023 08:40:03,38.01,100515,56.02,93.32
09-Oct-2023 08:40:07,38.02,100517,55.98,93.34
09-Oct-2023 08:40:10,38.02,100517,55.98,93.34
09-Oct-2023 08:40:17,38.33,100517,55.66,93.35
09-Oct-2023 08:40:20,38.17,100517,55.68,93.48
09-Oct-2023 08:40:24,38.12,100519,55.71,93.46
09-Oct-2023 08:40:27,38.06,100518,55.77,93.44
09-Oct-2023 08:40:31,38.03,100518,55.84,93.41
09-Oct-2023 08:40:34,38.02,100518,55.89,93.39
09-Oct-2023 08:40:37,38.01,100520,55.91,93.38
09-Oct-2023 08:40:41,38,100518,55.95,93.37
09-Oct-2023 08:40:44,38.01,100519,55.96,93.35
09-Oct-2023 08:40:48,38.02,100518,55.97,93.35
09-Oct-2023 08:40:55,38.29,100520,55.73,93.35
09-Oct-2023 08:40:58,38.09,100520,55.76,93.46
09-Oct-2023 08:41:01,38.06,100520,55.83,93.42
09-Oct-2023 08:41:05,38.04,100521,55.87,93.4
09-Oct-2023 08:41:08,38.02,100521,55.89,93.38
09-Oct-2023 08:41:12,38.01,100519,55.92,93.38
09-Oct-2023 08:41:15,38,100519,55.95,93.36
09-Oct-2023 08:41:18,38,100521,55.96,93.35
09-Oct-2023 08:41:22,38,100520,55.96,93.35
09-Oct-2023 08:41:25,38,100520,55.97,93.35
09-Oct-2023 08:41:32,38.29,100521,55.72,93.36
09-Oct-2023 08:41:36,38.08,100520,55.76,93.46
09-Oct-2023 08:41:39,38.03,100520,55.84,93.42
09-Oct-2023 08:41:43,38.04,100520,55.9,93.38
09-Oct-2023 08:41:46,38.05,100520,55.9,93.37
09-Oct-2023 08:41:49,38.06,100521,55.88,93.38
09-Oct-2023 08:41:53,38.04,100521,55.87,93.39
09-Oct-2023 08:41:56,38.03,100521,55.9,93.38
09-Oct-2023 08:42:00,38.05,100521,55.91,93.37
09-Oct-2023 08:42:03,38.06,100520,55.88,93.37
09-Oct-2023 08:42:10,38.29,100521,55.64,93.39
09-Oct-2023 08:42:13,38.08,100521,55.72,93.48
09-Oct-2023 08:42:17,38.02,100520,55.83,93.42
09-Oct-2023 08:42:20,38,100519,55.92,93.39
09-Oct-2023 08:42:24,37.98,100520,55.97,93.36
09-Oct-2023 08:42:27,37.97,100521,56,93.34
09-Oct-2023 08:42:30,37.96,100521,56.02,93.33
09-Oct-2023 08:42:34,37.96,100521,56.03,93.32
09-Oct-2023 08:42:37,37.95,100522,56.04,93.32
09-Oct-2023 08:42:41,37.95,100521,56.05,93.31
09-Oct-2023 08:42:48,38.26,100521,55.79,93.31
09-Oct-2023 08:42:51,38.08,100520,55.79,93.43
09-Oct-2023 08:42:54,38.03,100521,55.84,93.41
09-Oct-2023 08:42:58,38.01,100522,55.88,93.39
09-Oct-2023 08:43:01,37.99,100522,55.93,93.37
09-Oct-2023 08:43:05,37.98,100522,55.96,93.36
09-Oct-2023 08:43:08,37.97,100522,55.97,93.35
09-Oct-2023 08:43:11,37.97,100523,56,93.34
09-Oct-2023 08:43:15,38,100523,55.97,93.34
09-Oct-2023 08:43:18,38,100524,55.94,93.36
09-Oct-2023 08:43:25,38.32,100524,55.62,93.37
09-Oct-2023 08:43:29,38.12,100522,55.64,93.5
09-Oct-2023 08:43:32,38.09,100522,55.71,93.46
09-Oct-2023 08:43:36,38.08,100523,55.73,93.45
09-Oct-2023 08:43:39,38.08,100523,55.73,93.44
09-Oct-2023 08:43:42,38.08,100523,55.74,93.44
09-Oct-2023 08:43:46,38.08,100524,55.73,93.44
09-Oct-2023 08:43:49,38.06,100523,55.76,93.44
09-Oct-2023 08:43:53,38.04,100523,55.79,93.43
09-Oct-2023 08:43:56,38.03,100522,55.8,93.42
09-Oct-2023 08:44:03,38.33,100523,55.54,93.42
09-Oct-2023 08:44:06,38.12,100522,55.58,93.52
09-Oct-2023 08:44:10,38.07,100523,55.66,93.5
09-Oct-2023 08:44:13,38.06,100522,55.74,93.46
09-Oct-2023 08:44:17,38.06,100522,55.75,93.44
09-Oct-2023 08:44:20,38.05,100523,55.77,93.43
09-Oct-2023 08:44:23,38.04,100523,55.79,93.42
09-Oct-2023 08:44:27,38.04,100523,55.81,93.42
09-Oct-2023 08:44:30,38.04,100524,55.82,93.41
09-Oct-2023 08:44:34,38.03,100522,55.83,93.41
09-Oct-2023 08:44:41,38.31,100523,55.59,93.4
09-Oct-2023 08:44:44,38.12,100523,55.6,93.51
09-Oct-2023 08:44:47,38.09,100523,55.69,93.48
09-Oct-2023 08:44:51,38.09,100523,55.69,93.47
09-Oct-2023 08:44:54,38.08,100522,55.69,93.47
09-Oct-2023 08:44:58,38.05,100523,55.7,93.46
09-Oct-2023 08:45:01,38.03,100523,55.75,93.45
09-Oct-2023 08:45:04,38.03,100523,55.8,93.42
09-Oct-2023 08:45:08,38.02,100523,55.81,93.41
09-Oct-2023 08:45:11,38.02,100523,55.83,93.41
09-Oct-2023 08:45:18,38.32,100524,55.57,93.41
09-Oct-2023 08:45:22,38.15,100523,55.58,93.52
09-Oct-2023 08:45:25,38.12,100523,55.62,93.5
09-Oct-2023 08:45:29,38.09,100524,55.65,93.49
09-Oct-2023 08:45:32,38.07,100524,55.68,93.48
09-Oct-2023 08:45:35,38.05,100524,55.73,93.46
09-Oct-2023 08:45:39,38.04,100524,55.76,93.44
09-Oct-2023 08:45:42,38.03,100524,55.77,93.43
09-Oct-2023 08:45:46,38.03,100523,55.8,93.42
09-Oct-2023 08:45:49,38.02,100523,55.8,93.41
09-Oct-2023 08:45:56,38.31,100525,55.53,93.41
09-Oct-2023 08:45:59,38.12,100524,55.58,93.53
09-Oct-2023 08:46:03,38.08,100523,55.62,93.51
09-Oct-2023 08:46:06,38.06,100523,55.7,93.48
09-Oct-2023 08:46:10,38.08,100524,55.7,93.47
09-Oct-2023 08:46:13,38.09,100523,55.7,93.46
09-Oct-2023 08:46:16,38.13,100524,55.64,93.47
09-Oct-2023 08:46:20,38.12,100524,55.61,93.49
09-Oct-2023 08:46:23,38.1,100525,55.64,93.49
09-Oct-2023 08:46:27,38.08,100525,55.67,93.48
09-Oct-2023 08:46:34,38.39,100525,55.39,93.47
09-Oct-2023 08:46:37,38.18,100524,55.44,93.59
09-Oct-2023 08:46:40,38.14,100523,55.49,93.55
09-Oct-2023 08:46:44,38.15,100522,55.53,93.54
09-Oct-2023 08:46:47,38.12,100524,55.55,93.52
09-Oct-2023 08:46:51,38.11,100523,55.58,93.51
09-Oct-2023 08:46:54,38.11,100524,55.6,93.5
09-Oct-2023 08:46:57,38.12,100524,55.61,93.5
09-Oct-2023 08:47:01,38.1,100524,55.6,93.5
09-Oct-2023 08:47:04,38.08,100524,55.63,93.5
09-Oct-2023 08:47:11,38.36,100525,55.42,93.48
09-Oct-2023 08:47:15,38.17,100524,55.47,93.58
09-Oct-2023 08:47:18,38.11,100524,55.53,93.55
09-Oct-2023 08:47:22,38.09,100524,55.59,93.51
09-Oct-2023 08:47:25,38.08,100526,55.64,93.5
09-Oct-2023 08:47:28,38.08,100523,55.67,93.48
09-Oct-2023 08:47:32,38.1,100523,55.65,93.47
09-Oct-2023 08:47:35,38.1,100525,55.61,93.49
09-Oct-2023 08:47:39,38.1,100524,55.61,93.5
09-Oct-2023 08:47:42,38.12,100524,55.57,93.5
09-Oct-2023 08:47:49,38.42,100526,55.3,93.52
09-Oct-2023 08:47:52,38.22,100525,55.32,93.64
09-Oct-2023 08:47:56,38.18,100525,55.37,93.61
09-Oct-2023 08:47:59,38.16,100525,55.41,93.59
09-Oct-2023 08:48:03,38.13,100524,55.45,93.57
09-Oct-2023 08:48:06,38.12,100525,55.51,93.55
09-Oct-2023 08:48:09,38.12,100526,55.51,93.54
09-Oct-2023 08:48:13,38.13,100525,55.5,93.54
09-Oct-2023 08:48:16,38.11,100526,55.53,93.54
09-Oct-2023 08:48:20,38.1,100526,55.55,93.53
09-Oct-2023 08:48:27,38.35,100527,55.32,93.51
09-Oct-2023 08:48:30,38.14,100526,55.41,93.6
09-Oct-2023 08:48:34,38.09,100527,55.49,93.56
09-Oct-2023 08:48:37,38.09,100527,55.54,93.54
09-Oct-2023 08:48:40,38.07,100527,55.58,93.52
09-Oct-2023 08:48:44,38.07,100527,55.59,93.5
09-Oct-2023 08:48:47,38.08,100526,55.61,93.5
09-Oct-2023 08:48:51,38.07,100527,55.62,93.49
09-Oct-2023 08:48:54,38.06,100526,55.65,93.49
09-Oct-2023 08:48:57,38.05,100527,55.69,93.48
09-Oct-2023 08:49:04,38.33,100527,55.43,93.47
09-Oct-2023 08:49:08,38.13,100527,55.49,93.56
09-Oct-2023 08:49:11,38.08,100527,55.57,93.53
09-Oct-2023 08:49:15,38.06,100527,55.61,93.5
09-Oct-2023 08:49:18,38.04,100529,55.66,93.48
09-Oct-2023 08:49:21,38.02,100528,55.7,93.47
09-Oct-2023 08:49:25,38,100528,55.74,93.45
09-Oct-2023 08:49:28,38,100528,55.76,93.43
09-Oct-2023 08:49:32,38.01,100529,55.77,93.43
09-Oct-2023 08:49:35,38,100529,55.77,93.43
09-Oct-2023 08:49:42,38.26,100529,55.57,93.42
09-Oct-2023 08:49:45,38.06,100529,55.62,93.52
09-Oct-2023 08:49:49,38.05,100527,55.68,93.48
09-Oct-2023 08:49:52,38.06,100528,55.68,93.46
09-Oct-2023 08:49:56,38.07,100528,55.68,93.47
09-Oct-2023 08:49:59,38.05,100528,55.65,93.48
09-Oct-2023 08:50:03,38.05,100528,55.68,93.47
09-Oct-2023 08:50:06,38.07,100528,55.66,93.46
09-Oct-2023 08:50:09,38.08,100529,55.65,93.48
09-Oct-2023 08:50:13,38.07,100529,55.64,93.48
09-Oct-2023 08:50:20,38.32,100530,55.42,93.48
09-Oct-2023 08:50:23,38.12,100530,55.49,93.57
09-Oct-2023 08:50:27,38.07,100530,55.57,93.53
09-Oct-2023 08:50:30,38.05,100529,55.61,93.51
09-Oct-2023 08:50:33,38.05,100529,55.65,93.49
09-Oct-2023 08:50:37,38.04,100531,55.69,93.48
09-Oct-2023 08:50:40,38.03,100531,55.69,93.47
09-Oct-2023 08:50:44,38.05,100530,55.69,93.46
09-Oct-2023 08:50:47,38.06,100531,55.68,93.46
09-Oct-2023 08:50:50,38.08,100530,55.67,93.48
09-Oct-2023 08:50:57,38.41,100532,55.32,93.49
09-Oct-2023 08:51:01,38.21,100530,55.31,93.63
09-Oct-2023 08:51:04,38.16,100529,55.35,93.62
09-Oct-2023 08:51:08,38.13,100531,55.41,93.6
09-Oct-2023 08:51:11,38.11,100531,55.44,93.58
09-Oct-2023 08:51:14,38.09,100531,55.47,93.56
09-Oct-2023 08:51:18,38.07,100530,55.54,93.55
09-Oct-2023 08:51:21,38.07,100531,55.55,93.52
09-Oct-2023 08:51:25,38.06,100531,55.57,93.52
09-Oct-2023 08:51:28,38.05,100530,55.6,93.51
09-Oct-2023 08:51:35,38.35,100532,55.36,93.5
09-Oct-2023 08:51:39,38.15,100531,55.37,93.61
09-Oct-2023 08:51:42,38.09,100531,55.44,93.58
09-Oct-2023 08:51:45,38.07,100532,55.5,93.55
09-Oct-2023 08:51:49,38.07,100531,55.55,93.53
09-Oct-2023 08:51:52,38.09,100531,55.57,93.52
09-Oct-2023 08:51:56,38.1,100532,55.55,93.52
09-Oct-2023 08:51:59,38.11,100531,55.53,93.52
09-Oct-2023 08:52:02,38.1,100532,55.5,93.54
09-Oct-2023 08:52:06,38.09,100532,55.52,93.54
09-Oct-2023 08:52:13,38.38,100533,55.26,93.54
09-Oct-2023 08:52:16,38.16,100532,55.31,93.64
09-Oct-2023 08:52:20,38.1,100530,55.42,93.6
09-Oct-2023 08:52:23,38.07,100531,55.5,93.56
09-Oct-2023 08:52:26,38.06,100532,55.55,93.53
09-Oct-2023 08:52:30,38.06,100532,55.56,93.52
09-Oct-2023 08:52:33,38.04,100532,55.59,93.51
09-Oct-2023 08:52:37,38.04,100532,55.6,93.5
09-Oct-2023 08:52:40,38.02,100533,55.64,93.49
09-Oct-2023 08:52:43,38,100533,55.67,93.48
09-Oct-2023 08:52:51,38.28,100533,55.46,93.46
09-Oct-2023 08:52:54,38.1,100534,55.49,93.56
09-Oct-2023 08:52:57,38.05,100534,55.56,93.53
09-Oct-2023 08:53:01,38.05,100534,55.61,93.51
09-Oct-2023 08:53:04,38.02,100533,55.65,93.49
09-Oct-2023 08:53:08,38,100533,55.69,93.48
09-Oct-2023 08:53:11,37.98,100533,55.72,93.46
09-Oct-2023 08:53:14,37.98,100534,55.78,93.44
09-Oct-2023 08:53:18,37.98,100533,55.8,93.43
09-Oct-2023 08:53:21,37.99,100533,55.78,93.42
09-Oct-2023 08:53:28,38.3,100534,55.51,93.43
09-Oct-2023 08:53:32,38.12,100534,55.53,93.55
09-Oct-2023 08:53:35,38.09,100533,55.57,93.53
09-Oct-2023 08:53:38,38.09,100533,55.6,93.51
09-Oct-2023 08:53:42,38.09,100532,55.58,93.51
09-Oct-2023 08:53:45,38.08,100533,55.59,93.51
09-Oct-2023 08:53:49,38.1,100532,55.6,93.51
09-Oct-2023 08:53:52,38.11,100532,55.55,93.51
09-Oct-2023 08:53:55,38.1,100532,55.54,93.53
09-Oct-2023 08:53:59,38.07,100532,55.55,93.52
09-Oct-2023 08:54:06,38.32,100533,55.37,93.51
09-Oct-2023 08:54:09,38.11,100534,55.45,93.59
09-Oct-2023 08:54:13,38.06,100533,55.53,93.55
09-Oct-2023 08:54:16,38.03,100534,55.61,93.51
09-Oct-2023 08:54:20,38.03,100534,55.66,93.48
09-Oct-2023 08:54:23,38.05,100535,55.68,93.48
09-Oct-2023 08:54:26,38.07,100535,55.63,93.48
09-Oct-2023 08:54:30,38.07,100534,55.61,93.49
09-Oct-2023 08:54:33,38.05,100533,55.6,93.5
09-Oct-2023 08:54:37,38.04,100534,55.61,93.5
09-Oct-2023 08:54:44,38.32,100534,55.38,93.5
09-Oct-2023 08:54:47,38.11,100532,55.43,93.59
09-Oct-2023 08:54:50,38.06,100533,55.51,93.56
09-Oct-2023 08:54:54,38.04,100535,55.57,93.52
09-Oct-2023 08:54:57,38.03,100534,55.61,93.5
09-Oct-2023 08:55:01,38.03,100534,55.61,93.49
09-Oct-2023 08:55:04,38.03,100534,55.66,93.49
09-Oct-2023 08:55:07,38.03,100534,55.66,93.47
09-Oct-2023 08:55:11,38.01,100535,55.67,93.48
09-Oct-2023 08:55:14,37.99,100533,55.72,93.46
09-Oct-2023 08:55:21,38.34,100534,55.42,93.46
09-Oct-2023 08:55:25,38.17,100534,55.4,93.58
09-Oct-2023 08:55:28,38.13,100534,55.42,93.58
09-Oct-2023 08:55:32,38.1,100533,55.47,93.56
09-Oct-2023 08:55:35,38.11,100533,55.49,93.55
09-Oct-2023 08:55:38,38.12,100534,55.49,93.55
09-Oct-2023 08:55:42,38.13,100534,55.48,93.55
09-Oct-2023 08:55:45,38.12,100534,55.45,93.56
09-Oct-2023 08:55:49,38.11,100535,55.45,93.56
09-Oct-2023 08:55:52,38.09,100534,55.46,93.56
09-Oct-2023 08:55:59,38.35,100534,55.26,93.55
09-Oct-2023 08:56:02,38.14,100534,55.33,93.63
09-Oct-2023 08:56:06,38.09,100533,55.43,93.59
09-Oct-2023 08:56:09,38.09,100535,55.5,93.56
09-Oct-2023 08:56:13,38.1,100534,55.51,93.55
09-Oct-2023 08:56:16,38.11,100534,55.48,93.55
09-Oct-2023 08:56:19,38.13,100534,55.46,93.55
09-Oct-2023 08:56:23,38.12,100535,55.44,93.57
09-Oct-2023 08:56:26,38.11,100535,55.45,93.57
09-Oct-2023 08:56:30,38.1,100536,55.47,93.56
09-Oct-2023 08:56:37,38.38,100535,55.22,93.56
09-Oct-2023 08:56:40,38.18,100535,55.26,93.66
09-Oct-2023 08:56:44,38.14,100534,55.32,93.63
09-Oct-2023 08:56:47,38.13,100533,55.35,93.61
09-Oct-2023 08:56:50,38.15,100534,55.36,93.6
09-Oct-2023 08:56:54,38.16,100534,55.35,93.6
09-Oct-2023 08:56:57,38.18,100535,55.32,93.61
09-Oct-2023 08:57:01,38.19,100534,55.28,93.63
09-Oct-2023 08:57:04,38.18,100534,55.24,93.64
09-Oct-2023 08:57:07,38.18,100533,55.24,93.64
09-Oct-2023 08:57:14,38.43,100536,55.01,93.65
09-Oct-2023 08:57:18,38.22,100535,55.09,93.73
09-Oct-2023 08:57:21,38.19,100535,55.17,93.7
09-Oct-2023 08:57:25,38.18,100535,55.22,93.68
09-Oct-2023 08:57:28,38.16,100534,55.25,93.65
09-Oct-2023 08:57:31,38.15,100534,55.27,93.65
09-Oct-2023 08:57:35,38.13,100535,55.29,93.64
09-Oct-2023 08:57:38,38.15,100536,55.3,93.63
09-Oct-2023 08:57:42,38.15,100534,55.28,93.63
09-Oct-2023 08:57:45,38.14,100536,55.3,93.63
09-Oct-2023 08:57:52,38.44,100536,55.03,93.63
09-Oct-2023 08:57:56,38.23,100535,55.06,93.75
09-Oct-2023 08:57:59,38.18,100535,55.16,93.71
09-Oct-2023 08:58:02,38.13,100535,55.24,93.67
09-Oct-2023 08:58:06,38.11,100536,55.29,93.65
09-Oct-2023 08:58:09,38.11,100536,55.33,93.62
09-Oct-2023 08:58:13,38.11,100536,55.37,93.61
09-Oct-2023 08:58:16,38.11,100535,55.36,93.59
09-Oct-2023 08:58:19,38.1,100535,55.38,93.6
09-Oct-2023 08:58:23,38.09,100536,55.41,93.59
09-Oct-2023 08:58:30,38.37,100536,55.14,93.58
09-Oct-2023 08:58:33,38.18,100536,55.19,93.69
09-Oct-2023 08:58:37,38.13,100536,55.27,93.66
09-Oct-2023 08:58:40,38.13,100537,55.3,93.63
09-Oct-2023 08:58:43,38.12,100537,55.32,93.62
09-Oct-2023 08:58:47,38.11,100536,55.34,93.61
09-Oct-2023 08:58:50,38.09,100537,55.36,93.61
09-Oct-2023 08:58:54,38.08,100535,55.4,93.59
09-Oct-2023 08:58:57,38.09,100536,55.41,93.58
09-Oct-2023 08:59:00,38.1,100536,55.42,93.58
09-Oct-2023 08:59:08,38.39,100537,55.13,93.58
09-Oct-2023 08:59:11,38.18,100537,55.18,93.7
09-Oct-2023 08:59:14,38.13,100536,55.27,93.66
09-Oct-2023 08:59:18,38.11,100537,55.32,93.62
09-Oct-2023 08:59:21,38.1,100538,55.36,93.61
09-Oct-2023 08:59:25,38.08,100537,55.41,93.59
09-Oct-2023 08:59:28,38.07,100536,55.44,93.58
09-Oct-2023 08:59:31,38.08,100536,55.45,93.57
09-Oct-2023 08:59:35,38.09,100536,55.45,93.56
09-Oct-2023 08:59:38,38.09,100536,55.44,93.57
09-Oct-2023 08:59:45,38.37,100537,55.16,93.57
09-Oct-2023 08:59:49,38.18,100536,55.2,93.68
09-Oct-2023 08:59:52,38.14,100538,55.28,93.64
09-Oct-2023 08:59:55,38.15,100538,55.3,93.63
09-Oct-2023 08:59:59,38.16,100537,55.31,93.62
09-Oct-2023 09:00:02,38.15,100537,55.3,93.62
09-Oct-2023 09:00:06,38.15,100538,55.33,93.62
09-Oct-2023 09:00:09,38.15,100537,55.32,93.62
09-Oct-2023 09:00:12,38.17,100537,55.32,93.62
09-Oct-2023 09:00:16,38.17,100538,55.29,93.62
09-Oct-2023 09:00:23,38.42,100539,55.07,93.63
09-Oct-2023 09:00:26,38.22,100538,55.13,93.72
09-Oct-2023 09:00:30,38.17,100538,55.21,93.68
09-Oct-2023 09:00:33,38.15,100539,55.26,93.66
09-Oct-2023 09:00:37,38.13,100537,55.3,93.64
09-Oct-2023 09:00:40,38.11,100539,55.34,93.62
09-Oct-2023 09:00:43,38.09,100537,55.39,93.6
09-Oct-2023 09:00:47,38.1,100538,55.41,93.58
09-Oct-2023 09:00:50,38.1,100539,55.41,93.58
09-Oct-2023 09:00:54,38.09,100538,55.43,93.57
09-Oct-2023 09:01:01,38.37,100537,55.21,93.57
09-Oct-2023 09:01:04,38.19,100538,55.22,93.67
09-Oct-2023 09:01:07,38.14,100539,55.3,93.64
09-Oct-2023 09:01:11,38.15,100539,55.32,93.62
09-Oct-2023 09:01:14,38.15,100538,55.32,93.62
09-Oct-2023 09:01:18,38.17,100539,55.31,93.62
09-Oct-2023 09:01:21,38.16,100538,55.3,93.62
09-Oct-2023 09:01:24,38.16,100539,55.3,93.62
09-Oct-2023 09:01:28,38.16,100539,55.3,93.62
09-Oct-2023 09:01:31,38.15,100540,55.3,93.63
09-Oct-2023 09:01:38,38.45,100539,55.03,93.62
09-Oct-2023 09:01:42,38.27,100539,55.04,93.75
09-Oct-2023 09:01:45,38.23,100539,55.1,93.72
09-Oct-2023 09:01:48,38.22,100538,55.12,93.7
09-Oct-2023 09:01:52,38.22,100538,55.14,93.7
09-Oct-2023 09:01:55,38.23,100540,55.15,93.7
09-Oct-2023 09:01:59,38.22,100539,55.13,93.7
09-Oct-2023 09:02:02,38.21,100539,55.16,93.69
09-Oct-2023 09:02:05,38.2,100539,55.19,93.68
09-Oct-2023 09:02:09,38.2,100539,55.2,93.67
09-Oct-2023 09:02:16,38.5,100541,54.96,93.67
09-Oct-2023 09:02:19,38.3,100540,54.98,93.77
09-Oct-2023 09:02:23,38.24,100541,55.05,93.74
09-Oct-2023 09:02:26,38.22,100540,55.12,93.72
09-Oct-2023 09:02:30,38.21,100540,55.16,93.69
09-Oct-2023 09:02:33,38.2,100539,55.2,93.68
09-Oct-2023 09:02:36,38.21,100539,55.21,93.67
09-Oct-2023 09:02:40,38.22,100540,55.21,93.67
09-Oct-2023 09:02:43,38.23,100540,55.18,93.67
09-Oct-2023 09:02:47,38.22,100541,55.18,93.69
09-Oct-2023 09:02:54,38.54,100541,54.92,93.67
09-Oct-2023 09:02:57,38.33,100539,54.93,93.79
09-Oct-2023 09:03:00,38.27,100540,55.02,93.76
09-Oct-2023 09:03:04,38.25,100541,55.06,93.73
09-Oct-2023 09:03:07,38.25,100541,55.1,93.71
09-Oct-2023 09:03:11,38.26,100541,55.08,93.71
09-Oct-2023 09:03:14,38.24,100539,55.1,93.71
09-Oct-2023 09:03:17,38.24,100541,55.13,93.7
09-Oct-2023 09:03:21,38.25,100541,55.12,93.69
09-Oct-2023 09:03:24,38.26,100540,55.13,93.7
09-Oct-2023 09:03:31,38.54,100542,54.86,93.7
09-Oct-2023 09:03:35,38.34,100540,54.9,93.81
09-Oct-2023 09:03:38,38.29,100539,55,93.77
09-Oct-2023 09:03:42,38.28,100541,55.02,93.75
